id,ip,country,port,root_folders,date_added
1583,83.81.14.186,NL,443,"Movies,Music","2014-04-25 00:41:36"
1584,70.48.114.100,CA,443,"Documents,Movies,Music,Pictures","2014-04-25 00:41:36"
1585,81.136.169.72,GB,443,"PRELUDE BELTING PICTURES","2014-04-25 00:41:36"
1586,184.155.57.179,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:36"
1587,71.89.47.34,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:36"
1588,200.145.125.179,BR,80,TimeMachine,"2014-04-25 00:41:36"
1589,86.0.229.129,GB,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:36"
1590,186.103.182.66,CL,443,"apierattini,Backups","2014-04-25 00:41:36"
1591,80.15.41.31,FR,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,USB_Kingston_DataTravele_c_1","2014-04-25 00:41:36"
1592,47.19.73.118,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:36"
1593,87.115.76.39,GB,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:36"
1594,108.30.178.51,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:36"
1595,37.190.208.32,PL,443,"Backups stacjonarny,Documents,Movies,Music,Pictures,QuikTransfer,Torrent","2014-04-25 00:41:37"
1596,84.91.118.77,PT,80,Pictures,"2014-04-25 00:41:37"
1597,84.92.48.125,GB,445,"Downloads,Kindle,Pictures","2014-04-25 00:41:37"
1598,81.103.64.82,GB,443,"Films,FTP Uploads,Movies,Music,Pictures","2014-04-25 00:41:37"
1599,74.102.91.46,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:37"
1600,88.217.141.161,DE,443,"acronis,Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:37"
1601,190.54.122.50,CL,80,"Backups,COMUN,Documents,Movies,Music,phaguila,Pictures,QuikTransfer","2014-04-25 00:41:37"
1602,88.151.148.119,CH,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:37"
1603,108.13.16.119,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:37"
1604,77.193.195.173,FR,443,Documents,"2014-04-25 00:41:37"
1605,81.111.201.31,GB,443,Public,"2014-04-25 00:41:37"
1606,84.227.179.53,CH,443,"Backups,Documents,Music,Pictures","2014-04-25 00:41:37"
1607,83.86.115.160,NL,443,"allplan1,Movies,Music,Shared Documents","2014-04-25 00:41:37"
1608,92.106.104.214,CH,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:37"
1609,98.196.44.247,US,80,"Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:37"
1610,71.183.61.110,US,443,Pics,"2014-04-25 00:41:37"
1611,23.25.121.244,US,443,"Movies,Music,Work_Folder","2014-04-25 00:41:37"
1612,46.7.67.78,IE,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:37"
1613,177.207.243.5,BR,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:37"
1614,85.169.34.136,FR,443,"Backups,Medias,NAS","2014-04-25 00:41:37"
1615,179.190.143.75,BR,443,Backups,"2014-04-25 00:41:37"
1616,69.198.85.210,US,443,USB_TOSHIBA_External_USB_d_1,"2014-04-25 00:41:37"
1617,99.247.105.182,CA,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:37"
1618,84.24.78.178,NL,443,"Backups,Documents,E,Movies,Music,Pictures,Software,TimeMachine","2014-04-25 00:41:37"
1619,67.162.23.129,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:37"
1620,174.56.173.91,US,443,"Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:37"
1621,92.104.78.170,CH,443,"Backup,Movies,Music,Photos","2014-04-25 00:41:37"
1622,94.201.86.201,AE,443,"Movies,Music,Podcasts,Quick Transfer,TV Shows","2014-04-25 00:41:37"
1623,74.129.225.39,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:37"
1624,67.184.74.182,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:37"
1625,86.31.58.106,GB,443,Movies,"2014-04-25 00:41:37"
1626,94.212.99.140,NL,443,"Backups,Movies,Music,Pictures","2014-04-25 00:41:37"
1627,82.47.85.65,GB,443,"Alisons Documents,Backups,Davids Documents,DDJC,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:37"
1628,50.100.246.199,CA,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:37"
1629,92.109.45.22,NL,80,"all,Backups,Bedrijf,Documenten,Downloads,Fotos,Muziek,QuikTransfer,stls_userdata,USB_Seagate_Expansion_h_1","2014-04-25 00:41:37"
1630,24.98.167.11,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:37"
1631,88.177.77.106,FR,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:37"
1632,96.240.130.179,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine,XenServer","2014-04-25 00:41:37"
1633,89.189.190.80,RU,443,"Movies,Music","2014-04-25 00:41:37"
1634,83.254.11.99,SE,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:37"
1635,78.245.178.59,FR,443,"Backups,Movies,Music,Pictures","2014-04-25 00:41:37"
1636,79.97.51.106,IE,443,"Flashfiles,Movies,Music,Workshop","2014-04-25 00:41:37"
1637,151.228.78.49,GB,443,"Sharon Files","2014-04-25 00:41:37"
1638,24.208.158.67,US,443,"Documents,Movies,Music,MyStuff","2014-04-25 00:41:37"
1639,184.178.209.165,US,443,"Brothers Scans,Movies,Music,Pictures","2014-04-25 00:41:37"
1640,67.213.111.141,CA,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:37"
1641,82.1.131.235,GB,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:37"
1642,96.247.203.174,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:37"
1643,83.109.149.56,NO,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:37"
1644,80.219.138.30,CH,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:37"
1645,71.234.18.234,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:37"
1646,94.210.61.58,NL,443,"Backups,Gerrie & Hans Documenten,Gerrie documenten,Hans documenten,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:37"
1647,69.125.58.199,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:37"
1648,71.184.198.219,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:37"
1649,95.44.203.23,IE,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:37"
1650,77.235.253.142,SE,445,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:37"
1651,78.246.9.159,FR,443,"Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:37"
1652,24.99.179.93,US,80,"Documents,Movies,Music,Pictures","2014-04-25 00:41:37"
1653,83.85.216.178,NL,443,"Backups,FotosenFilm,MovieandMusic,Prive,QuikTransfer,RSelektromontage,Software","2014-04-25 00:41:37"
1654,76.9.91.45,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:37"
1655,82.127.79.58,FR,445,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:37"
1656,68.13.53.184,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:38"
1657,77.248.201.187,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:38"
1658,84.39.1.45,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:38"
1659,68.45.141.71,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:38"
1660,67.167.211.110,US,443,"Downloads,Movies,Music,Public","2014-04-25 00:41:38"
1661,82.158.165.140,ES,443,cecilia,"2014-04-25 00:41:38"
1662,71.63.3.127,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:38"
1663,88.171.49.22,FR,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine,TORRENT","2014-04-25 00:41:38"
1664,88.181.248.58,FR,443,"Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:39"
1665,92.65.255.177,NL,80,"Backups,Maxibox,MaxiEvents,MaxiMovers","2014-04-25 00:41:39"
1666,86.11.20.233,GB,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:39"
1667,78.243.14.168,FR,443,Expansion,"2014-04-25 00:41:39"
1668,91.153.194.201,FI,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:39"
1669,201.214.83.38,CL,443,"Camara,Movies,Music,Pictures","2014-04-25 00:41:39"
1670,85.201.233.48,BE,80,"Backups,Divers,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:39"
1671,64.239.149.114,US,443,"Backups,CA114,Documents,Movies,Music,nfs,Pictures","2014-04-25 00:41:39"
1672,91.183.55.221,BE,443,"Alterimmo,Backups,QuikTransfer","2014-04-25 00:41:39"
1673,190.99.61.181,SV,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:39"
1674,67.189.141.217,US,443,"Backups,Documents,FDCo1Media,Movies,Music,Pictures","2014-04-25 00:41:39"
1675,71.46.95.232,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:39"
1676,99.115.6.151,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:39"
1677,94.212.136.64,NL,443,"QuikTransfer,voor buiten delen","2014-04-25 00:41:39"
1678,87.206.96.198,PL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:40"
1679,88.167.220.89,FR,80,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:40"
1680,82.217.107.222,NL,443,"05. media,06.torrents","2014-04-25 00:41:40"
1681,68.102.204.224,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:40"
1682,78.225.188.12,FR,443,"Backups,Documents,Musique,Photos,video","2014-04-25 00:41:40"
1683,69.120.1.150,US,443,"alaska_13,Backups,Documents,Movies,Music,Pictures,share_cassie,share_dconsi,TimeMachine","2014-04-25 00:41:40"
1684,108.11.6.219,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:40"
1685,173.73.180.239,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:40"
1686,82.10.57.176,GB,443,"Backups,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:40"
1687,78.86.97.151,GB,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:40"
1688,189.206.78.250,MX,443,"Backups,Cuenta de Gastos,Pedimentos,stls_userdata","2014-04-25 00:41:40"
1689,95.225.131.82,IT,443,"_Drivers,_Gestionale,_Radiografie,Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:40"
1690,77.239.50.37,CH,443,"Backups,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:40"
1691,86.21.254.88,GB,443,"Backups,Documents,Movies,Music,Photos,Torrents,TV","2014-04-25 00:41:40"
1692,99.228.99.169,CA,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:40"
1693,69.254.20.60,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:40"
1694,99.226.137.50,CA,443,"Backups,Documents,mike2,Movies,Music,old_wizard,Pictures,TimeMachine","2014-04-25 00:41:40"
1695,217.169.16.226,GB,80,"Backups,Documents,Movies,Music,TimeMachine","2014-04-25 00:41:40"
1696,94.2.237.11,GB,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:40"
1697,67.200.128.22,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:40"
1698,24.36.198.4,CA,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:40"
1699,84.24.45.159,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:40"
1700,173.179.178.223,CA,443,QuikTransfer,"2014-04-25 00:41:40"
1701,74.83.250.184,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:40"
1702,50.243.71.233,US,443,"Backups,Documents,Music,Pictures,Shared Docs,Video","2014-04-25 00:41:40"
1703,108.67.91.147,US,443,"Backups,Documents,Financial,Movies,Music,pastperfect,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:40"
1704,79.168.116.28,PT,80,"Documents,Movies,Music,Pictures","2014-04-25 00:41:40"
1705,75.139.232.123,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:40"
1706,92.27.203.122,GB,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:40"
1707,108.227.58.147,US,443,"Documents,Movies,Music,Pictures","2014-04-25 00:41:40"
1708,146.164.120.165,BR,80,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:40"
1709,187.174.106.52,MX,445,"Backup SQL DATA ,Backup SQL DATA ,Full Backup ","2014-04-25 00:41:40"
1710,24.202.49.64,CA,443,"Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:40"
1711,93.97.218.64,GB,445,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:40"
1712,173.57.169.82,US,443,"Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:40"
1713,67.175.143.174,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:40"
1714,85.4.201.102,CH,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:40"
1715,84.27.216.106,NL,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:40"
1716,90.33.96.220,FR,443,"BackupApologic,Backups CW,Documents,QuikTransfer","2014-04-25 00:41:40"
1717,41.230.8.153,TN,443,"Backups,Documents,Movies,Music,OFFICINE14,Pictures,siridi,taha,TimeMachine","2014-04-25 00:41:40"
1718,24.166.237.42,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:40"
1719,99.230.13.59,CA,443,Public,"2014-04-25 00:41:40"
1720,94.209.141.97,NL,443,"Backups,Documenten,Movies,Music,Pictures","2014-04-25 00:41:40"
1721,82.22.147.87,GB,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:40"
1722,188.87.217.218,ES,443,"COMPARTIDO,FOTOS Y VIDEOS,QuikTransfer,TRABAJO","2014-04-25 00:41:40"
1723,86.8.57.33,GB,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:40"
1724,94.210.216.18,NL,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:40"
1725,62.194.37.108,NL,443,"Movies,Series","2014-04-25 00:41:40"
1726,70.117.121.8,US,443,"backup,QuikTransfer,vmware","2014-04-25 00:41:40"
1727,5.64.193.89,GB,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:40"
1728,94.210.163.255,NL,443,"Ebooks,Movies,Music","2014-04-25 00:41:40"
1729,82.244.251.154,FR,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:40"
1730,24.75.190.93,CA,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:40"
1731,71.103.233.125,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:40"
1732,24.73.59.56,US,443,DLRs,"2014-04-25 00:41:40"
1733,96.226.80.26,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:40"
1734,62.57.1.234,ES,443,Publica,"2014-04-25 00:41:40"
1735,92.27.200.93,GB,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:40"
1736,77.248.246.141,NL,443,"Backups,Documents,Games,Movies,Music,Pictures,Software,TimeMachine","2014-04-25 00:41:40"
1737,82.14.26.172,GB,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:40"
1738,82.226.113.116,FR,443,"Backups,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:40"
1739,80.110.164.33,AT,443,"Backups,QuikTransfer","2014-04-25 00:41:40"
1740,207.255.179.199,US,443,"Backups,Movies,Music,Pictures,Public","2014-04-25 00:41:40"
1741,87.231.171.135,FR,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:40"
1742,98.184.160.156,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:40"
1743,87.212.125.40,NL,443,"Backups,Documents,Fotos,Movies,Music,Pictures,Series,TimeMachine","2014-04-25 00:41:40"
1744,67.187.167.39,US,80,"Greengem76,TimeMachine","2014-04-25 00:41:40"
1745,216.254.250.62,US,80,"Bridge Inspection Photos,BYWater,County,ejcdc,LSurveys,public1,sddot,Software,TimeMachine,Towns,Yankton","2014-04-25 00:41:41"
1746,74.101.204.228,US,443,"DonShare,Joe the accountant,Software","2014-04-25 00:41:41"
1747,68.116.129.167,US,443,"Backups Server2,Server2,stls_userdata","2014-04-25 00:41:41"
1748,98.113.210.208,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:41"
1749,89.3.100.36,FR,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:41"
1750,173.34.41.201,CA,443,"Backups,Dank,Meg","2014-04-25 00:41:41"
1751,131.96.12.89,US,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:41"
1752,178.202.7.242,DE,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:41"
1753,108.20.135.58,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:41"
1754,67.169.4.82,US,443,"DataStore,Music,Photos","2014-04-25 00:41:41"
1755,109.124.132.144,SE,443,"Backups,Music,TimeMachine","2014-04-25 00:41:41"
1756,24.246.103.206,US,80,"BHS History,Curriculum","2014-04-25 00:41:41"
1757,192.0.186.140,CA,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:41"
1758,99.224.37.173,CA,443,"Documents,Movies,Music,Pictures,Share back to us","2014-04-25 00:41:41"
1759,199.126.195.174,CA,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:41"
1760,88.140.209.251,FR,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:41"
1761,213.106.158.199,GB,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:41"
1762,86.11.118.220,GB,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:41"
1763,41.205.52.166,AO,443,Movies,"2014-04-25 00:41:41"
1764,77.96.115.157,GB,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:41"
1765,86.24.95.28,GB,443,"Bills,Movies","2014-04-25 00:41:41"
1766,109.29.241.78,FR,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:41"
1767,24.94.21.79,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:41"
1768,176.214.69.150,RU,443,"Documents,Music,Pictures,TimeMachine","2014-04-25 00:41:41"
1769,86.150.118.237,GB,80,"Backups,Documents,Home Videos,Kids Movies,Movies,Music,Pictures,TimeMachine,TV Shows","2014-04-25 00:41:41"
1770,77.58.202.28,CH,443,Movies,"2014-04-25 00:41:41"
1771,87.116.10.170,DK,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:41"
1772,78.94.82.105,DE,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:41"
1773,186.220.66.96,BR,80,"Anna,Laisa,Public,TimeMachine","2014-04-25 00:41:41"
1774,186.220.66.96,BR,80,"Anna,Laisa,Public,TimeMachine","2014-04-25 00:41:41"
1775,108.51.54.50,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:41"
1776,96.226.194.226,US,80,"Backups,Documents,Music,Pictures,Videos","2014-04-25 00:41:41"
1777,82.246.9.190,FR,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:41"
1778,92.65.255.177,NL,443,"Backups,Maxibox,MaxiEvents,MaxiMovers","2014-04-25 00:41:41"
1779,84.27.108.230,NL,443,Downloads,"2014-04-25 00:41:41"
1780,92.107.102.40,CH,445,"Musique,Nathalie,Photos,Public,TimeMachine,Vidéos","2014-04-25 00:41:41"
1781,199.16.216.130,US,443,"Documents,Movies,Music,Pictures","2014-04-25 00:41:41"
1782,66.30.203.223,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:41"
1783,82.75.156.91,NL,443,"Backups,Erik,Movies,Petra","2014-04-25 00:41:41"
1784,37.17.208.29,NL,443,"Backups,Movies,Music,Pictures","2014-04-25 00:41:41"
1785,184.189.223.107,US,443,"Backups,Documents,Movies,TimeMachine","2014-04-25 00:41:41"
1786,94.210.232.48,NL,443,"Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:41"
1787,75.112.251.211,US,443,Movies,"2014-04-25 00:41:41"
1788,50.71.90.133,CA,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:41"
1789,213.104.219.92,GB,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:41"
1790,80.221.214.173,FI,443,Main,"2014-04-25 00:41:41"
1791,68.48.194.22,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:41"
1792,86.98.48.146,AE,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:41"
1793,82.193.35.90,NG,445,Music,"2014-04-25 00:41:41"
1794,184.66.64.64,CA,443,"Shared Folder,Software","2014-04-25 00:41:41"
1795,23.240.31.236,None,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:41"
1796,81.233.11.223,SE,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:41"
1797,24.98.108.13,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:41"
1798,82.217.37.44,NL,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:41"
1799,74.96.68.105,US,443,"Documents,Movies,Music","2014-04-25 00:41:41"
1800,84.29.182.36,NL,80,"Backups,Karin,Music,Pictures,QuikTransfer,Robert,stls_userdata,TimeMachine","2014-04-25 00:41:41"
1801,31.49.61.211,GB,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:41"
1802,141.105.10.243,NL,443,"Auto,Dokumenten,Films,Foto,Install Prog,Muziek,QuikTransfer,Websites","2014-04-25 00:41:41"
1803,86.17.58.226,GB,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:41"
1804,76.102.214.56,US,443,"Backups,Movies,Music,Pictures","2014-04-25 00:41:41"
1805,71.52.74.245,US,443,"Documents,iTunes,Movies,Music,USB_WD_My_Passport_0748_1","2014-04-25 00:41:41"
1806,92.21.192.203,GB,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer","2014-04-25 00:41:41"
1807,74.192.90.55,US,443,Woodingham,"2014-04-25 00:41:41"
1808,67.166.97.175,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:41"
1809,62.30.164.150,GB,443,"Backups,Documents,Downloads,iTunes,Movies,Pictures,Pictures_Old,QuikTransfer,Software,TimeMachine,TV Shows,VirtualMachines","2014-04-25 00:41:41"
1810,78.242.4.94,FR,443,"Backups,Documents,Movies,Pictures","2014-04-25 00:41:41"
1811,195.166.150.102,GB,443,"Backups,Movies,Music,Pictures,Public,TimeMachine,USB_ST320005_42AS_yf_1","2014-04-25 00:41:41"
1812,86.159.55.96,GB,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:41"
1813,84.27.137.34,NL,443,"DataShare,MediaServer","2014-04-25 00:41:41"
1814,24.130.223.106,US,80,"Backups,Documents,Movies,Music,Pictures,Zoho_Scans","2014-04-25 00:41:41"
1815,99.166.172.238,US,443,"Movies,Music,Pictures","2014-04-25 00:41:41"
1816,69.4.137.8,US,443,"Backups,Documents,Media Library,Music Library,Picture Library,QuikTransfer,TimeMachine","2014-04-25 00:41:41"
1817,94.214.4.118,NL,443,"Backups,Documenten,Foto archief","2014-04-25 00:41:41"
1818,71.60.183.24,US,443,"Backups,Documents,Home Video,Movies,Music,Pictures","2014-04-25 00:41:41"
1819,173.68.110.117,US,443,"Auction pictures,Backups,Disbursements and Recipts 2011,Disbursements and Recipts 2012,Disbursements,Documents,Ebay Auctions,Embriodery Designs,favorite websites,Glenn & Ginas Wedding,Katies Christening 2011,misc,More photos,Movies,Music,Photographers wedding pictures,recipes,St. Marks Advance Articles,St. Marks Envelops,St. Marks Hall Documents,St. Marks Letters flyers,St. Marks Misc,St. Marks Pictures,St. Marks Videos,TimeMachine,videos,WardsPictures,Wayne & Marys info","2014-04-25 00:41:41"
1820,173.69.138.129,US,443,Pictures,"2014-04-25 00:41:41"
1821,85.2.189.20,CH,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:41"
1822,168.187.248.114,KW,443,QuikTransfer,"2014-04-25 00:41:41"
1823,24.234.243.97,US,443,"Alex Daniel,Backups,Documents,Spectrum Construction LLC,Spectrum Trucking LLC","2014-04-25 00:41:41"
1824,89.100.41.129,IE,443,Music,"2014-04-25 00:41:41"
1825,84.98.3.182,FR,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:41"
1826,62.202.42.143,CH,80,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:41"
1827,213.243.224.143,IT,443,"Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:41"
1828,69.136.116.17,US,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:41"
1829,2.236.241.36,IT,445,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:41"
1830,2.225.32.143,IT,443,"Backups,Documents,Movies,Music,Pictures","2014-04-25 00:41:41"
1831,82.236.13.119,FR,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,TimeMachine","2014-04-25 00:41:41"
1832,68.57.240.66,US,443,"Backups,BattiatoPictures,Documents,Movies,Music,Pictures,QuikTransfer,TechCoor,TimeMachine,USB_General_USB_Flash_Di","2014-04-25 00:41:41"
1833,86.140.213.21,GB,80,QuikTransfer,"2014-04-25 00:41:41"
1834,70.76.90.51,CA,443,"Backups,Documents,Movies,Music,Pictures,TimeMachine","2014-04-25 00:41:41"
1835,76.30.90.203,US,443,"Backups,Documents,Movies,Music,Pictures,QuikTransfer,zaky","2014-04-25 00:41:41"
1836,50.173.66.42,US,443,Scratch,"2014-04-25 00:41:42"
